X	Y	Species	Type	Diam	Height
1.78	0.38	Other	Adult	16	15.5
2.48	0.92	Other	Adult	10	11
3.43	0.93	Other	Adult	14.1	11.9
3.59	0.21	Other	Adult	15.4	13.2
1.99	7.24	Other	Adult	12.8	12.7
1.47	8.67	Other	Adult	11.1	11.7
2.39	9.79	Other	Adult	17.2	14.1
3.4	6.22	Other	Adult	13.4	12.6
4.94	7.88	Other	Adult	14.7	12.2
5.24	8.1	Other	Adult	15.8	14.2
5.61	6.88	Other	Adult	14.1	13
6.83	8.2	Other	Adult	12.2	12.3
9.15	7.24	Other	Adult	14	11.9
7.93	6.31	Other	Adult	10.9	11.8
6.92	6.54	Other	Adult	13.1	11.9
6.61	5.72	Other	Adult	12.5	11.3
8.29	4.1	Other	Adult	11.1	13.1
9.16	3.63	Other	Adult	11.5	9.1
9.62	2.77	Other	Adult	12.8	12.5
8.28	3.22	Other	Adult	12.3	12.5
6.57	2.55	Other	Adult	18.9	15.4
6.84	2.34	Other	Adult	10.7	13
5.79	0.54	Other	Adult	10.3	11.3
5.53	0.39	Other	Adult	12.1	11.9
8.69	1.2	Other	Adult	17.5	14.7
9.48	13.41	Other	Adult	20.8	17
8.54	14.43	Other	Adult	17.5	15.3
6.8	14.65	Other	Adult	12.6	11.7
5.97	13.42	Other	Adult	15.7	14.5
6.38	16.58	Other	Adult	18.5	15.1
7.26	16.93	Other	Adult	13.8	13.9
9.22	18.24	Other	Adult	16.7	13.4
5.91	18.93	Other	Adult	16.3	13.4
3.53	18.17	Other	Adult	15.9	12.7
3.44	16.97	Other	Adult	15.1	13.1
0.15	16.7	Other	Adult	14.4	13
0.67	16.27	Other	Adult	13.3	12.7
1.25	13.6	Other	Adult	17.3	12
3.02	14.78	Other	Adult	16.2	12.9
1.43	20.62	Other	Adult	15.5	13.4
1.05	28.54	Other	Adult	17.5	13.6
4.96	24.88	Other	Adult	18.8	13.8
5.17	24.85	Other	Adult	11.2	12.1
6.48	25.08	Other	Adult	21.2	13.5
8.63	23.95	Other	Adult	19.6	14.8
9.84	26.86	Other	Adult	15.3	13.2
7.6	24.12	Other	Adult	17.5	15
9.27	21.43	Other	Adult	13.5	12.1
