X	Y	Species	Type	Diam	Height
2.91	1.13	Other	Adult	13	13.7
2.51	1.66	Other	Adult	13.1	13.7
4.12	0	Other	Adult	11.8	12.5
2.78	3.37	Other	Adult	15.1	12.6
1.89	3.15	Other	Adult	13.1	12.2
0.36	3.08	Other	Adult	13.4	13.7
1.06	3.67	Other	Adult	14.3	12.9
1.32	7	Other	Adult	10.5	11.5
1.06	8.07	Other	Adult	14.4	14.4
1.52	8.79	Other	Adult	12.3	13.4
3.13	9.71	Other	Adult	13	14
3.2	7.3	Other	Adult	15.8	14.9
4.52	6.11	Other	Adult	11.2	12.9
5.47	7.36	Other	Adult	11.8	14
6.25	7.58	Other	Adult	11.8	13.3
5.43	9.8	Other	Adult	12.3	14.4
6.66	9.58	Other	Adult	11.1	12.9
9.43	9.01	Other	Adult	13.7	15.6
9.41	7.35	Other	Adult	13.7	15
8.18	6.32	Other	Adult	12	14.5
6.34	5.93	Other	Adult	12.9	13
4.76	4.95	Other	Adult	13.5	13.9
9.3	4.91	Other	Adult	14.5	15
9.79	3.89	Other	Adult	16	15.1
8.25	3.45	Other	Adult	15	15.3
6.09	2.38	Other	Adult	10.5	14.1
6.81	1.5	Other	Adult	15.4	16.2
8.45	1.69	Jack_Pine	Adult	14.2	14.2
7.83	10.81	Other	Adult	15.5	13.9
8.14	12.09	Other	Adult	12.4	13.5
9.09	11.06	Other	Adult	15.1	17
7.13	14.24	Other	Adult	17.8	16.2
6.18	13.24	Other	Adult	10	11.7
5.82	13.91	Other	Adult	10.7	13
5.65	15.8	Other	Adult	14.8	13.7
4.98	16.3	Other	Adult	14.6	14.4
5.4	17.21	Other	Adult	16.5	16.5
8.21	17.02	Other	Adult	15.7	14.6
8.08	18.81	Other	Adult	10.8	13.2
8.08	19.04	Other	Adult	11.2	14.2
9.82	19.55	Other	Adult	14.3	16.4
5.54	19.5	Other	Adult	17.6	16.1
4.16	17.55	Other	Adult	15.5	16.6
3.68	17.88	Other	Adult	10.3	11.1
1.5	17.86	Other	Adult	16	15.1
0.52	18.33	Other	Adult	15.2	13.9
0.63	14.84	Other	Adult	14.5	14.4
0.63	13.67	Other	Adult	13.6	13.5
2.5	12.12	Other	Adult	10.5	12.6
3.7	11.95	Other	Adult	14.9	14.5
4.32	12.1	Other	Adult	14.6	14.4
3.6	10.65	Other	Adult	12.7	13.8
2.95	10.2	Other	Adult	10.5	12.6
9.84	16.24	Other	Adult	14.9	14.7
2.95	20.94	Other	Adult	19	16.3
5.64	22.17	Other	Adult	13	15.3
3.03	22.76	Other	Adult	21.2	15.9
3.61	23.61	Other	Adult	11.2	13.8
4.51	23.36	Other	Adult	14.6	17
5.18	24.26	Other	Adult	18.4	18.3
5.23	26	Other	Adult	20	18
1.79	29.99	Other	Adult	14.4	14.4
2.98	29.02	Other	Adult	17.4	15.3
4.71	29.2	Other	Adult	14	15.1
4.98	29.27	Other	Adult	16.1	16
6.04	28.95	Other	Adult	10.6	13.4
9.49	28.29	Other	Adult	12.2	14.4
9.26	26.72	Other	Adult	17.5	17
6.94	26.61	Other	Adult	12.8	14.1
6.8	25.83	Other	Adult	14.6	15.2
9.2	24.37	Other	Adult	16.6	16
9.61	23.71	Other	Adult	12	15.2
7.21	21.11	Other	Adult	14.8	16.3
7.4	20.34	Other	Adult	17.8	16.3
8.48	21.1	Other	Adult	14.5	16
9.9	20.6	Other	Adult	14.8	16.9
9.9	31.2	Other	Adult	14.9	15.6
8.13	31.38	Other	Adult	12.9	15.7
5.69	30.63	Other	Adult	15.2	16.2
6.07	33.21	Other	Adult	19.5	16.9
5.98	34.36	Other	Adult	15.6	16
5.98	34.6	Other	Adult	12.3	15
5.88	36.07	Other	Adult	13	15.3
5.69	36.94	Other	Adult	10.5	13.5
6.87	35.78	Other	Adult	12.5	15.9
7.42	35.8	Other	Adult	10.6	14.5
8.07	34.62	Other	Adult	15.4	15.5
9.93	33.7	Other	Adult	10.8	13.5
8.42	35.68	Other	Adult	13.8	16.4
8.63	37.68	Other	Adult	17.3	17.4
7.19	37.75	Other	Adult	15.8	17.2
6.86	37.78	Other	Adult	13.5	16.2
7.85	38.77	Other	Adult	14.7	16.1
9.55	39.31	Other	Adult	12	15.6
7.42	39.56	Other	Adult	19.6	17.8
6.65	39.55	Other	Adult	14.5	16.8
3.73	37.82	Other	Adult	17.6	17
3.14	36.86	Other	Adult	14.6	15.6
1.26	37.85	Other	Adult	11.7	13.1
0.11	37.64	Other	Adult	10.3	13.8
1.03	34.98	Other	Adult	15.2	15.6
2.95	32.93	Other	Adult	15.8	15.4
1.57	30.55	Other	Adult	16.7	15.6
0.56	32.52	Other	Adult	14.9	16.1
0.44	40.72	Other	Adult	14.6	15.2
2.54	41.78	Other	Adult	21.2	18
2.14	43.22	Other	Adult	19.3	19.1
0.17	44.34	Other	Adult	16.4	17.4
0.15	45.47	Other	Adult	13.9	14.5
4.33	44.58	Other	Adult	21.4	18.2
2.91	45.92	Other	Adult	17.6	14.9
3.65	46.44	Other	Adult	15.2	17.2
2.65	46.37	Other	Adult	18.7	18
1.22	48.38	Other	Adult	15.1	16.2
3.74	48.21	Other	Adult	10.8	13.4
4.62	49.93	Other	Adult	18.8	18.2
6.21	47.32	Other	Adult	23.3	18.9
6.16	42.37	Other	Adult	21.4	17.7
5.85	40.38	Other	Adult	17.3	16.7
6.58	40.48	Other	Adult	15.9	16.9
12.21	3.24	Other	Adult	17	16.2
14.71	0.39	Other	Adult	16.7	16.1
11.71	7.15	Other	Adult	14.1	14.4
12.8	6.58	Other	Adult	11.9	13.2
12.45	7.72	Other	Adult	15.3	16
11.81	9.33	Other	Adult	17.7	16
13.46	8.15	Other	Adult	11.1	13.7
18.56	1.4	Other	Adult	17.5	16.1
10.26	5.94	Other	Adult	12	13.8
17.84	13.77	Other	Adult	16.8	14.9
15.29	19.55	Other	Adult	18	17.4
16.23	17.62	Other	Adult	13.3	13.4
16.43	16.9	Other	Adult	15.4	14.6
15.8	16.8	Other	Adult	11.9	13.9
14.04	15.98	Other	Adult	17.4	16.3
14.1	16.82	Other	Adult	12.4	15.4
13.8	17.78	Other	Adult	10.6	12.4
13	18.3	Other	Adult	11	15.7
10.71	19.3	Other	Adult	15.2	16.5
10.47	19.56	Other	Adult	11.9	15.5
11.91	17.56	Other	Adult	19	17.3
11.81	16.74	Other	Adult	15.8	15.8
11.39	16.04	Other	Adult	14.7	14.2
13.88	14.49	Other	Adult	16.6	16.5
15.56	13.74	Other	Adult	18.8	15.7
11.39	13.24	Other	Adult	11.5	14.7
11.21	13.11	Other	Adult	12.8	15.4
10.29	11.4	Other	Adult	14.9	15.1
11.41	11.82	Other	Adult	14.3	14.3
12.79	20.28	Other	Adult	20.3	18.4
14.66	20.59	Other	Adult	11.3	14.6
15.09	20.32	Other	Adult	11.8	14.1
12.66	22.43	Other	Adult	18.4	17.9
10.32	22.78	Other	Adult	15.8	17.4
10.91	24.63	Other	Adult	12.7	15.6
10.23	26.17	Other	Adult	17.1	16.2
10.41	27.05	Other	Adult	16.6	17.2
12.14	25.95	Other	Adult	10.4	14.4
12.52	25.3	Other	Adult	15.3	14.9
12.82	25.71	Other	Adult	17.1	17.1
13.28	26.78	Other	Adult	13.6	14.5
12.18	29.45	Other	Adult	13.2	15.2
14.65	28.56	Other	Adult	15.1	15.8
16.97	28.44	Other	Adult	15.7	16.7
18.57	29.16	Other	Adult	23	19.5
19.42	29.33	Other	Adult	11.3	15.5
17.03	26.09	Other	Adult	18.1	17.1
19.71	26.23	Other	Adult	12.2	13.4
17.42	23.76	Other	Adult	13.9	17.9
16.1	23.77	Other	Adult	18.5	17.1
17.42	23	Other	Adult	15.5	16.5
18.18	22.36	Other	Adult	19.2	19
16.66	22.15	Other	Adult	14.8	16.3
17.28	21.54	Other	Adult	12.9	13.2
18.59	30.35	Other	Adult	13.3	16.1
18.44	31.31	Other	Adult	11.4	11.9
18.06	30.8	Other	Adult	14.5	16.1
16.15	31.18	Other	Adult	13.2	15.4
15.03	30.71	Other	Adult	19.7	18.5
13.84	30.31	Other	Adult	14.2	15.9
19.09	32.57	Other	Adult	15.1	15.8
19.92	34.02	Other	Adult	17.8	18.2
19.5	34.7	Other	Adult	17.1	16.6
19.61	34.85	Other	Adult	13.3	14.6
18.14	35.63	Other	Adult	17.6	16.6
14.97	36.67	Other	Adult	11.8	15.9
17.39	37.53	Other	Adult	16.4	17.1
18.18	36.58	Other	Adult	17.4	18
17.24	38.55	Other	Adult	16.9	17.6
16.56	38.86	Other	Adult	10.8	14
15.54	38.95	Other	Adult	16.1	16.8
14.99	38.69	Other	Adult	12.7	14.2
11.47	38.81	Other	Adult	11.4	14.5
10.46	39.83	Other	Adult	19.4	17.6
12.53	36.78	Other	Adult	10.8	14.7
13.48	35.56	Other	Adult	20.5	17.8
11.71	35.61	Other	Adult	14.3	15.8
11.33	35.85	Other	Adult	13.6	15
10.12	35.17	Other	Adult	13.4	15.2
12.43	33.47	Other	Adult	18.5	16.9
10.03	32.35	Other	Adult	10.4	13.9
12.3	30.57	Other	Adult	17.4	17.1
10.95	30.59	Other	Adult	14.9	15.8
10.05	30.7	Other	Adult	13.5	15.4
10.17	30.26	Other	Adult	15.3	15.6
11.47	40.76	Other	Adult	22.2	19.2
11.57	42.58	Other	Adult	14.6	14.6
14.41	42.04	Other	Adult	20.8	17.3
12.39	46.97	Other	Adult	14.5	10.1
12.49	47.34	Other	Adult	16.7	16.4
13.88	49.51	Other	Adult	14.2	15.6
15.08	49.72	Other	Adult	12.2	15.7
14.9	47.25	Other	Adult	15.7	16.5
15.66	46.5	Other	Adult	18.9	17.6
15.85	46	Other	Adult	16.3	14.9
15.92	49.39	Other	Adult	16.5	17.7
17.07	48.99	Other	Adult	16	16.6
18.1	49.78	Other	Adult	20.1	17.6
19.42	47.59	Other	Adult	16.8	16.9
16.4	40	Other	Adult	13.3	14.8
19.03	40.23	Other	Adult	16.6	18.7
25.09	2.08	Other	Adult	19.7	17.8
22.88	3.86	Other	Adult	13.4	14.9
21.77	3.63	Other	Adult	13.4	14.3
20.39	5.71	Other	Adult	14.7	15.7
20.86	6.7	Trembling_Aspen	Adult	13.2	12.4
21.33	8.09	Other	Adult	15.8	16.3
21.19	9.02	Other	Adult	15.6	15.9
23.84	8.95	Other	Adult	18.1	17.3
23.2	7.14	Other	Adult	12.3	13.5
28.08	6.86	Other	Adult	19.7	19.1
28.19	6.36	Other	Adult	18.1	16.4
27.23	6.89	Other	Adult	19.5	17.5
27.6	3.47	Other	Adult	13.4	15.6
28	3.43	Other	Adult	10.3	14.6
28.64	3.21	Other	Adult	19.7	18.4
29.67	2.47	Other	Adult	14.7	17.9
27.76	1.94	Other	Adult	16.3	16.3
28.39	1.38	Other	Adult	16.3	17.9
28.54	1.68	Other	Adult	12.6	14.1
28.82	1.29	Other	Adult	10.5	14.6
29.82	12.76	Other	Adult	19.4	18.7
28.94	16.36	Other	Adult	17.7	17.7
28.66	18.09	Other	Adult	19.8	21
23.23	12.15	Other	Adult	14.9	16.1
23.42	11.63	Other	Adult	18.3	16
23.49	10.21	Other	Adult	14.1	15
21.17	11.34	Other	Adult	10.7	11.5
20.45	11.22	Trembling_Aspen	Adult	13.9	14.5
24.43	22.56	Other	Adult	21	17.1
23.38	22.94	Other	Adult	15.2	16.5
25.15	24.33	Other	Adult	11.3	13
24.91	24.78	Other	Adult	13.4	13.4
22.7	25.8	Other	Adult	11.6	12.5
22.03	26.59	Other	Adult	15.6	14.9
20.61	28.1	Other	Adult	16.7	16.9
20.81	28.76	Other	Adult	13.3	16.4
26.07	27.19	Other	Adult	20.6	16.1
27.95	29.14	Other	Adult	12.9	15.8
29.15	29.65	Other	Adult	10.9	15.1
29.29	27.21	Other	Adult	22.2	18.4
28.12	26.04	Other	Adult	17.2	17.2
29.85	25.64	Other	Adult	18.1	18.3
27.87	22.8	Other	Adult	28.1	20
29.64	20.62	Other	Adult	18.8	16.4
29.99	35.56	Other	Adult	16.8	16.5
28.92	30.95	Other	Adult	19.5	17.6
27.6	31.24	Other	Adult	15.8	17.8
24.93	32.14	Other	Adult	18.4	17
26.71	33.49	Other	Adult	13.7	14
28.89	37.52	Other	Adult	12.3	15.8
27.31	38.36	Other	Adult	20.8	18.7
25.41	38.05	Other	Adult	11.9	14.5
25.05	37.55	Other	Adult	15.3	17.2
24.13	38.45	Other	Adult	18.4	17.4
